Median_House_Value,Median_Income,Median_Age,Tot_Rooms,Tot_Bedrooms,Population,Households,Latitude,Longitude,Distance_to_coast,Distance_to_LA,Distance_to_SanDiego,Distance_to_SanJose,Distance_to_SanFrancisco,Tot_No_Bedrooms,Max_Age
81300.0,1.6023,35.0,215.0,45.0,100.0,34.0,37.95,-122.37,1795.1011336438,570501.149144487,749389.272649547,80205.0014705383,20299.6315310715,170.0,59.0
76400.0,0.9797,32.0,1298.0,363.0,716.0,268.0,37.95,-122.37,1795.1011336438,570501.149144487,749389.272649547,80205.0014705383,20299.6315310715,935.0,45.0
68600.0,0.7403,37.0,1572.0,402.0,1046.0,350.0,37.96,-122.37,1355.66666483656,571330.435566223,750233.775817214,81152.9546688585,21373.7417456464,1170.0,51.0
67500.0,1.4583,36.0,60.0,15.0,42.0,25.0,37.98,-122.41,3047.55103810268,575325.47585917,754204.422489257,84895.3760506225,22985.3993082356,45.0,53.0
131300.0,3.9773,33.0,2014.0,410.0,1354.0,427.0,37.98,-122.34,3783.93539321272,571250.25619401,750222.119407337,81757.8705742638,24270.2313891246,1604.0,51.0
132900.0,3.7562,34.0,3756.0,726.0,2237.0,686.0,37.98,-122.35,3782.58431557279,571829.972785926,750789.036539443,82185.1355555863,23994.7577136343,3030.0,49.0
110000.0,6.0426,19.0,392.0,109.0,287.0,81.0,37.97,-122.34,4118.76168722976,570416.292022274,749374.086062689,80786.2292259562,23223.7251495726,283.0,30.0
113600.0,2.0353,32.0,1991.0,504.0,1139.0,423.0,37.96,-122.35,3108.1505468874,570164.840305019,749095.089599097,80255.9604977943,21881.7777557191,1487.0,47.0
112200.0,2.5863,43.0,2178.0,482.0,1545.0,471.0,37.97,-122.35,3278.38998445355,570996.932104195,749941.718597588,81218.6643343773,22935.6462104433,1696.0,55.0
113800.0,3.2188,31.0,2892.0,685.0,2104.0,641.0,37.97,-122.35,3278.38998445355,570996.932104195,749941.718597588,81218.6643343773,22935.6462104433,2207.0,48.0
134100.0,4.6937,33.0,1595.0,292.0,991.0,300.0,37.97,-122.32,4180.61244532686,569257.490641803,748240.817322421,79943.4278332816,23886.3811987673,1303.0,48.0
156600.0,4.5,33.0,1156.0,190.0,643.0,209.0,37.97,-122.32,4180.61244532686,569257.490641803,748240.817322421,79943.4278332816,23886.3811987673,966.0,49.0
158800.0,3.3125,19.0,5151.0,1335.0,2548.0,1165.0,37.97,-122.33,4373.42483010736,569836.477358707,748807.118465182,80361.1114788372,23541.0249657997,3816.0,31.0
150100.0,4.4135,32.0,1967.0,348.0,1144.0,364.0,37.98,-122.33,3336.65269782165,570671.365503181,749655.867398931,81337.8884315935,24573.9813606243,1619.0,48.0
130800.0,3.5463,45.0,1982.0,376.0,1179.0,398.0,37.97,-122.33,4373.42483010736,569836.477358707,748807.118465182,80361.1114788372,23541.0249657997,1606.0,57.0
120700.0,2.3382,19.0,2237.0,580.0,1438.0,551.0,37.97,-122.34,4118.76168722976,570416.292022274,749374.086062689,80786.2292259562,23223.7251495726,1657.0,34.0
129400.0,3.9118,46.0,1222.0,236.0,819.0,251.0,37.96,-122.33,4861.29818248888,569002.534644412,747959.056300955,79387.8908508664,22515.5949000032,986.0,62.0
114200.0,2.5164,36.0,2191.0,531.0,1563.0,524.0,37.96,-122.35,3108.1505468874,570164.840305019,749095.089599097,80255.9604977943,21881.7777557191,1660.0,50.0
97200.0,1.875,29.0,1899.0,524.0,1357.0,443.0,37.96,-122.35,3108.1505468874,570164.840305019,749095.089599097,80255.9604977943,21881.7777557191,1375.0,43.0
97700.0,2.0724,35.0,1326.0,346.0,1023.0,295.0,37.96,-122.35,3108.1505468874,570164.840305019,749095.089599097,80255.9604977943,21881.7777557191,980.0,49.0
110300.0,2.6328,31.0,2449.0,595.0,1801.0,548.0,37.95,-122.35,3323.58554881155,569333.701548853,748249.151882587,79297.1612592786,20833.9480107881,1854.0,50.0
93900.0,2.5461,34.0,1428.0,335.0,1272.0,319.0,37.96,-122.35,3108.1505468874,570164.840305019,749095.089599097,80255.9604977943,21881.7777557191,1093.0,44.0
107800.0,1.8664,30.0,950.0,317.0,1073.0,280.0,37.96,-122.36,2231.72788995987,570747.22799693,749664.101850959,80700.9015721693,21611.431236947,633.0,44.0
133700.0,3.375,25.0,1728.0,403.0,934.0,412.0,37.96,-122.32,5286.18496983539,568422.621738082,747392.038292955,78965.0020755214,22876.4855624075,1325.0,35.0
182800.0,4.0417,34.0,2070.0,357.0,784.0,294.0,37.96,-122.32,5286.18496983539,568422.621738082,747392.038292955,78965.0020755214,22876.4855624075,1713.0,46.0
146100.0,2.5769,35.0,1612.0,354.0,887.0,331.0,37.95,-122.32,5115.54295907766,567588.700688598,746543.947278746,77990.1550533264,21876.4905092274,1258.0,48.0
120800.0,2.1915,22.0,2099.0,569.0,1135.0,509.0,37.95,-122.33,4465.66722232078,568169.541523346,747111.68324499,78418.358956404,21498.7681436464,1530.0,35.0
133300.0,2.1991,15.0,6487.0,1717.0,3408.0,1560.0,37.96,-122.34,3984.6961482758,569583.275011574,748526.740576521,79818.2503872858,22183.5873789345,4770.0,29.0
103600.0,2.5382,33.0,1817.0,441.0,1220.0,389.0,37.96,-122.34,3984.6961482758,569583.275011574,748526.740576521,79818.2503872858,22183.5873789345,1376.0,46.0
165100.0,3.7277,38.0,2751.0,522.0,1390.0,489.0,37.94,-122.32,4503.73129696898,566755.731677374,745696.5466273,77019.0226573881,20887.818045755,2229.0,54.0
210800.0,5.5196,46.0,1901.0,295.0,833.0,352.0,37.94,-122.32,4503.73129696898,566755.731677374,745696.5466273,77019.0226573881,20887.818045755,1606.0,61.0
186900.0,3.9464,40.0,1141.0,213.0,434.0,196.0,37.93,-122.32,3898.78993042499,565923.718908281,744849.838694893,76051.7471880793,19912.1548011228,928.0,55.0
144600.0,3.7708,42.0,1627.0,336.0,848.0,316.0,37.95,-122.33,4465.66722232078,568169.541523346,747111.68324499,78418.358956404,21498.7681436464,1291.0,57.0
140400.0,2.8833,45.0,1226.0,279.0,590.0,260.0,37.94,-122.33,3749.1535420877,567337.502178251,746265.001644743,77452.6543193511,20491.8254535796,947.0,55.0
140800.0,3.5848,47.0,1882.0,361.0,797.0,342.0,37.94,-122.33,3749.1535420877,567337.502178251,746265.001644743,77452.6543193511,20491.8254535796,1521.0,64.0
141600.0,3.1571,43.0,1876.0,389.0,807.0,377.0,37.94,-122.33,3749.1535420877,567337.502178251,746265.001644743,77452.6543193511,20491.8254535796,1487.0,61.0
139100.0,3.9417,42.0,1695.0,345.0,719.0,334.0,37.94,-122.33,3749.1535420877,567337.502178251,746265.001644743,77452.6543193511,20491.8254535796,1350.0,57.0
150800.0,4.0526,44.0,1769.0,332.0,828.0,309.0,37.94,-122.33,3749.1535420877,567337.502178251,746265.001644743,77452.6543193511,20491.8254535796,1437.0,54.0
134100.0,3.6719,45.0,1128.0,240.0,702.0,270.0,37.95,-122.34,3905.61579975938,568751.209323689,747680.085287522,78854.0689365764,21150.7576509557,888.0,61.0
135800.0,3.0313,45.0,1585.0,329.0,981.0,373.0,37.95,-122.33,4465.66722232078,568169.541523346,747111.68324499,78418.358956404,21498.7681436464,1256.0,57.0
142600.0,4.0927,46.0,1543.0,339.0,777.0,322.0,37.95,-122.33,4465.66722232078,568169.541523346,747111.68324499,78418.358956404,21498.7681436464,1204.0,56.0
135300.0,3.0694,44.0,1675.0,317.0,806.0,311.0,37.95,-122.34,3905.61579975938,568751.209323689,747680.085287522,78854.0689365764,21150.7576509557,1358.0,63.0
133400.0,2.875,44.0,1788.0,368.0,933.0,329.0,37.95,-122.34,3905.61579975938,568751.209323689,747680.085287522,78854.0689365764,21150.7576509557,1420.0,61.0
135100.0,3.2333,39.0,1986.0,427.0,1041.0,385.0,37.95,-122.34,3905.61579975938,568751.209323689,747680.085287522,78854.0689365764,21150.7576509557,1559.0,48.0
111700.0,3.2833,38.0,1340.0,298.0,766.0,241.0,37.95,-122.34,3905.61579975938,568751.209323689,747680.085287522,78854.0689365764,21150.7576509557,1042.0,51.0
111600.0,3.0737,45.0,2142.0,431.0,1318.0,431.0,37.95,-122.35,3323.58554881155,569333.701548853,748249.151882587,79297.1612592786,20833.9480107881,1711.0,57.0
114600.0,3.6094,42.0,1485.0,290.0,971.0,303.0,37.95,-122.35,3323.58554881155,569333.701548853,748249.151882587,79297.1612592786,20833.9480107881,1195.0,54.0
104700.0,2.7714,38.0,1042.0,289.0,773.0,248.0,37.95,-122.36,2523.01273315322,569917.015664851,748818.88150928,79747.5128665228,20549.7823192164,753.0,55.0
143300.0,3.942,47.0,2313.0,433.0,947.0,430.0,37.94,-122.34,3060.58251764434,567920.09914002,746834.122543076,77893.825887866,20126.3610832842,1880.0,67.0
140300.0,2.7391,44.0,1917.0,444.0,936.0,435.0,37.94,-122.34,3060.58251764434,567920.09914002,746834.122543076,77893.825887866,20126.3610832842,1473.0,60.0
145500.0,1.681,31.0,1611.0,455.0,786.0,411.0,37.94,-122.34,3060.58251764434,567920.09914002,746834.122543076,77893.825887866,20126.3610832842,1156.0,46.0
143900.0,3.125,42.0,2206.0,451.0,989.0,444.0,37.94,-122.34,3060.58251764434,567920.09914002,746834.122543076,77893.825887866,20126.3610832842,1755.0,60.0
105200.0,2.3456,45.0,2112.0,493.0,1406.0,452.0,37.94,-122.35,2493.31803923092,568503.520015697,747403.907795348,78342.4099790755,19793.1160504645,1619.0,61.0
105200.0,1.6571,34.0,1880.0,459.0,1358.0,422.0,37.94,-122.35,2493.31803923092,568503.520015697,747403.907795348,78342.4099790755,19793.1160504645,1421.0,49.0
95600.0,2.8967,47.0,1275.0,275.0,844.0,273.0,37.94,-122.35,2493.31803923092,568503.520015697,747403.907795348,78342.4099790755,19793.1160504645,1000.0,57.0
81700.0,1.5139,38.0,1066.0,248.0,729.0,286.0,37.95,-122.36,2523.01273315322,569917.015664851,748818.88150928,79747.5128665228,20549.7823192164,818.0,48.0
79000.0,3.0862,45.0,907.0,188.0,479.0,161.0,37.94,-122.36,2145.82404002402,569087.762265138,747974.355877474,78798.279993651,19493.7427953139,719.0,62.0
105800.0,0.9687,27.0,844.0,249.0,583.0,265.0,37.94,-122.36,2145.82404002402,569087.762265138,747974.355877474,78798.279993651,19493.7427953139,595.0,42.0
72900.0,1.3365,26.0,1540.0,343.0,1007.0,338.0,37.94,-122.36,2145.82404002402,569087.762265138,747974.355877474,78798.279993651,19493.7427953139,1197.0,36.0
79700.0,1.822,41.0,2591.0,585.0,1638.0,462.0,37.94,-122.36,2145.82404002402,569087.762265138,747974.355877474,78798.279993651,19493.7427953139,2006.0,52.0
71600.0,1.3167,49.0,969.0,229.0,599.0,195.0,37.94,-122.37,2128.60124585086,569672.823355045,748545.465268243,79261.310211983,19229.8233517044,740.0,63.0
88000.0,1.7865,19.0,1334.0,366.0,1048.0,316.0,37.93,-122.35,1674.03675878676,567674.29990518,746559.359693373,77391.8564712878,18760.4466248426,968.0,29.0
84300.0,2.3352,28.0,1995.0,488.0,1182.0,439.0,37.93,-122.35,1674.03675878676,567674.29990518,746559.359693373,77391.8564712878,18760.4466248426,1507.0,44.0
79400.0,1.6,43.0,369.0,107.0,371.0,111.0,37.94,-122.36,2145.82404002402,569087.762265138,747974.355877474,78798.279993651,19493.7427953139,262.0,55.0
121600.0,3.05,17.0,1258.0,254.0,885.0,229.0,37.93,-122.36,1090.91967371519,568259.471995887,747130.527311398,77853.3549646133,18444.276199336,1004.0,31.0
69100.0,1.0521,40.0,1064.0,266.0,912.0,239.0,37.94,-122.37,2128.60124585086,569672.823355045,748545.465268243,79261.310211983,19229.8233517044,798.0,52.0
37900.0,1.75,45.0,3150.0,756.0,1798.0,749.0,37.93,-122.37,1056.63530742742,568845.462394404,747702.356028998,78322.0349478968,18165.0773114544,2394.0,60.0
269800.0,5.0524,18.0,3507.0,711.0,1224.0,676.0,37.91,-122.38,1780.89069730986,567782.320616695,746592.171183626,76944.7771304084,15782.0964303907,2796.0,30.0
274500.0,4.016,47.0,3453.0,779.0,1353.0,728.0,37.93,-122.42,4556.02879274767,571787.600608925,750571.362960404,80768.7145108258,17377.8513396404,2674.0,62.0
275000.0,3.2875,52.0,154.0,33.0,89.0,38.0,37.94,-122.41,3143.49999451108,572021.205693028,750836.485594122,81182.5543156797,18555.9108626103,121.0,67.0
95000.0,2.1287,30.0,2515.0,481.0,1327.0,428.0,37.93,-122.34,2439.95044215237,567089.94866167,745988.854699294,76937.6687044278,19111.7537849022,2034.0,43.0
91500.0,1.7257,39.0,2002.0,416.0,1166.0,395.0,37.93,-122.35,1674.03675878676,567674.29990518,746559.359693373,77391.8564712878,18760.4466248426,1586.0,54.0
86100.0,1.7727,44.0,1891.0,449.0,1047.0,432.0,37.93,-122.36,1090.91967371519,568259.471995887,747130.527311398,77853.3549646133,18444.276199336,1442.0,58.0
87000.0,1.9375,42.0,1796.0,389.0,1107.0,372.0,37.93,-122.36,1090.91967371519,568259.471995887,747130.527311398,77853.3549646133,18444.276199336,1407.0,64.0
84200.0,0.8641,37.0,709.0,190.0,644.0,174.0,37.93,-122.37,1056.63530742742,568845.462394404,747702.356028998,78322.0349478968,18165.0773114544,519.0,53.0
93800.0,1.125,36.0,1954.0,513.0,1437.0,440.0,37.91,-122.33,1522.52780840752,564847.148923227,743729.129184233,74579.9877473434,17547.2422617472,1441.0,43.0
94000.0,1.9224,36.0,921.0,200.0,585.0,236.0,37.92,-122.35,1364.19412095413,566846.045436625,745715.509941384,76445.6573260285,17737.3654595442,721.0,45.0
104200.0,1.3929,52.0,215.0,41.0,126.0,43.0,37.92,-122.36,498.510778078421,567432.149074814,746287.398175612,76912.8965535752,17402.5717182769,174.0,63.0
186800.0,4.2895,4.0,2851.0,798.0,1285.0,712.0,37.91,-122.35,1841.87796403172,566018.760849122,744872.360912855,75503.9762472016,16725.6321444879,2053.0,17.0
90300.0,2.3475,34.0,2326.0,471.0,1356.0,441.0,37.93,-122.33,3262.35849799022,566506.420811641,745419.013856417,76490.9218982347,19496.2983634909,1855.0,49.0
111500.0,3.0156,27.0,2158.0,424.0,1220.0,442.0,37.93,-122.33,3262.35849799022,566506.420811641,745419.013856417,76490.9218982347,19496.2983634909,1734.0,40.0
88300.0,1.4423,32.0,2389.0,652.0,1672.0,584.0,37.93,-122.34,2439.95044215237,567089.94866167,745988.854699294,76937.6687044278,19111.7537849022,1737.0,48.0
112100.0,2.64,45.0,2225.0,486.0,1304.0,459.0,37.93,-122.34,2439.95044215237,567089.94866167,745988.854699294,76937.6687044278,19111.7537849022,1739.0,63.0
156300.0,3.2222,41.0,268.0,75.0,198.0,82.0,37.93,-122.35,1674.03675878676,567674.29990518,746559.359693373,77391.8564712878,18760.4466248426,193.0,54.0
140600.0,5.0187,29.0,2304.0,399.0,1377.0,454.0,37.92,-122.32,2858.81331123315,565092.666605102,744003.825846597,75088.4776981305,18951.5101069604,1905.0,45.0
122400.0,2.2301,26.0,3887.0,779.0,2512.0,740.0,37.92,-122.33,2621.67020321155,565676.301645875,744573.722244989,75533.3134226361,18514.0284667894,3108.0,36.0
129100.0,3.2674,28.0,4649.0,977.0,2606.0,953.0,37.92,-122.32,2858.81331123315,565092.666605102,744003.825846597,75088.4776981305,18951.5101069604,3672.0,35.0
119600.0,2.6399,34.0,2669.0,647.0,1341.0,555.0,37.91,-122.32,1902.08477451056,564262.579011616,743158.510456303,74129.3703540543,18008.2875988689,2022.0,48.0
167800.0,2.7628,39.0,2955.0,696.0,1417.0,682.0,37.91,-122.31,2541.13384745449,563678.836561971,742588.5585376,73686.523848312,18499.5484800087,2259.0,58.0
178400.0,3.6417,43.0,2549.0,511.0,1060.0,528.0,37.91,-122.31,2541.13384745449,563678.836561971,742588.5585376,73686.523848312,18499.5484800087,2038.0,58.0
177800.0,4.1146,45.0,3924.0,834.0,1992.0,773.0,37.91,-122.31,2541.13384745449,563678.836561971,742588.5585376,73686.523848312,18499.5484800087,3090.0,63.0
286500.0,5.3433,39.0,2505.0,371.0,872.0,345.0,37.93,-122.31,4247.2609712629,565341.845511673,744281.330747755,75620.2765069413,20357.4042889464,2134.0,54.0
253400.0,5.0399,36.0,2403.0,408.0,917.0,404.0,37.93,-122.31,4247.2609712629,565341.845511673,744281.330747755,75620.2765069413,20357.4042889464,1995.0,49.0
247300.0,5.1067,40.0,3056.0,489.0,1103.0,481.0,37.93,-122.32,3898.78993042499,565923.718908281,744849.838694893,76051.7471880793,19912.1548011228,2567.0,54.0
267700.0,6.2712,47.0,1911.0,283.0,697.0,275.0,37.94,-122.32,4503.73129696898,566755.731677374,745696.5466273,77019.0226573881,20887.818045755,1628.0,62.0
321600.0,6.0677,32.0,3943.0,605.0,1524.0,614.0,37.92,-122.3,3923.04742194085,563927.883064401,742866.035630663,74222.1581464383,19913.9789803875,3338.0,43.0
288200.0,5.943,35.0,583.0,88.0,235.0,84.0,37.92,-122.29,4616.07296563214,563346.739717992,742298.144894325,73800.9484482108,20434.8451580706,495.0,43.0
401000.0,6.516,32.0,1736.0,234.0,602.0,231.0,37.92,-122.29,4616.07296563214,563346.739717992,742298.144894325,73800.9484482108,20434.8451580706,1502.0,47.0
304000.0,4.5,34.0,2254.0,357.0,715.0,306.0,37.93,-122.3,4734.66674630041,564760.8031888,743713.49155092,75196.6424746828,20830.1620577423,1897.0,45.0
261900.0,3.5089,36.0,1526.0,256.0,696.0,263.0,37.93,-122.31,4247.2609712629,565341.845511673,744281.330747755,75620.2765069413,20357.4042889464,1270.0,48.0
22500.0,2.675,33.0,296.0,73.0,216.0,63.0,37.93,-122.32,3898.78993042499,565923.718908281,744849.838694893,76051.7471880793,19912.1548011228,223.0,50.0
183300.0,2.8456,30.0,1014.0,236.0,537.0,204.0,37.92,-122.31,3318.4126274715,564509.859553516,743434.596462104,74651.3803659772,19418.8612348109,778.0,42.0
220100.0,3.724,38.0,1250.0,236.0,631.0,279.0,37.92,-122.31,3318.4126274715,564509.859553516,743434.596462104,74651.3803659772,19418.8612348109,1014.0,48.0
195800.0,2.5,12.0,1895.0,600.0,983.0,519.0,37.92,-122.31,3318.4126274715,564509.859553516,743434.596462104,74651.3803659772,19418.8612348109,1295.0,27.0
186900.0,3.3594,22.0,1119.0,220.0,565.0,199.0,37.92,-122.32,2858.81331123315,565092.666605102,744003.825846597,75088.4776981305,18951.5101069604,899.0,38.0
212200.0,4.1587,43.0,2116.0,407.0,900.0,361.0,37.92,-122.31,3318.4126274715,564509.859553516,743434.596462104,74651.3803659772,19418.8612348109,1709.0,60.0
239000.0,4.0804,33.0,1615.0,271.0,710.0,285.0,37.92,-122.3,3923.04742194085,563927.883064401,742866.035630663,74222.1581464383,19913.9789803875,1344.0,51.0
218100.0,2.7243,31.0,1432.0,348.0,681.0,348.0,37.91,-122.31,2541.13384745449,563678.836561971,742588.5585376,73686.523848312,18499.5484800087,1084.0,45.0
200400.0,2.9441,39.0,2686.0,569.0,1159.0,559.0,37.91,-122.3,3291.86802871758,563095.924153862,742019.274970507,73251.5891733069,19018.6836018868,2117.0,58.0
209100.0,3.6321,40.0,2866.0,617.0,1305.0,589.0,37.91,-122.3,3291.86802871758,563095.924153862,742019.274970507,73251.5891733069,19018.6836018868,2249.0,52.0
217200.0,2.9219,37.0,2125.0,489.0,912.0,462.0,37.9,-122.3,2958.94429309126,562264.930724005,741173.211953414,72285.0932693983,18147.3676521951,1636.0,57.0
223000.0,3.4091,41.0,2053.0,435.0,873.0,415.0,37.9,-122.3,2958.94429309126,562264.930724005,741173.211953414,72285.0932693983,18147.3676521951,1618.0,52.0
141700.0,2.3946,35.0,1102.0,308.0,688.0,303.0,37.9,-122.3,2958.94429309126,562264.930724005,741173.211953414,72285.0932693983,18147.3676521951,794.0,52.0
162500.0,2.2672,30.0,1772.0,471.0,880.0,437.0,37.9,-122.3,2958.94429309126,562264.930724005,741173.211953414,72285.0932693983,18147.3676521951,1301.0,40.0
311400.0,6.0,36.0,1450.0,235.0,568.0,234.0,37.92,-122.29,4616.07296563214,563346.739717992,742298.144894325,73800.9484482108,20434.8451580706,1215.0,54.0
263200.0,5.1691,38.0,2591.0,424.0,905.0,378.0,37.91,-122.29,4093.29062033525,562513.84437387,741450.661300329,72824.7080908349,19563.4740773139,2167.0,49.0
262000.0,4.0536,46.0,2085.0,346.0,748.0,354.0,37.91,-122.29,4093.29062033525,562513.84437387,741450.661300329,72824.7080908349,19563.4740773139,1739.0,62.0
273700.0,5.5357,40.0,2085.0,329.0,796.0,339.0,37.91,-122.29,4093.29062033525,562513.84437387,741450.661300329,72824.7080908349,19563.4740773139,1756.0,51.0
234900.0,4.4286,52.0,2657.0,500.0,1131.0,489.0,37.9,-122.29,3830.76867328488,561681.912749391,740603.874244235,71852.41166796,18717.611987735,2157.0,71.0
358500.0,6.5576,38.0,2501.0,348.0,805.0,329.0,37.91,-122.28,4920.69711674382,561932.599815585,740882.719075291,72406.023049584,20131.8372186539,2153.0,48.0
333700.0,6.3538,49.0,3191.0,516.0,1148.0,507.0,37.9,-122.28,4704.68215497521,561099.729478542,740035.207781065,71427.9700062207,19310.9661468072,2675.0,64.0
287500.0,4.1212,52.0,1369.0,249.0,490.0,248.0,37.9,-122.28,4704.68215497521,561099.729478542,740035.207781065,71427.9700062207,19310.9661468072,1120.0,65.0
324400.0,5.828,41.0,3009.0,482.0,1053.0,490.0,37.91,-122.28,4920.69711674382,561932.599815585,740882.719075291,72406.023049584,20131.8372186539,2527.0,51.0
315500.0,6.3669,47.0,1930.0,315.0,692.0,296.0,37.91,-122.27,5762.90647758317,561352.193079603,740315.449846529,71995.6770447362,20721.8334411786,1615.0,60.0
331200.0,7.3089,48.0,2083.0,298.0,685.0,286.0,37.91,-122.28,4920.69711674382,561932.599815585,740882.719075291,72406.023049584,20131.8372186539,1785.0,62.0
109400.0,3.7557,16.0,2739.0,480.0,1259.0,436.0,41.8,-124.17,6329.83185949777,1005556.81036475,1184374.45418627,533364.13990304,471650.869364935,2259.0,30.0
85800.0,1.9797,19.0,2672.0,552.0,1298.0,478.0,41.8,-124.3,4782.76349070036,1011468.58988369,1190400.19597851,537534.957297136,475261.851069717,2120.0,29.0
73200.0,2.4805,11.0,3159.0,616.0,1343.0,479.0,41.75,-124.23,4389.64954364058,1003628.68913761,1182539.31021144,530140.697596144,468052.323807951,2543.0,26.0
68400.0,2.5795,17.0,3461.0,722.0,1947.0,647.0,41.77,-124.21,3495.90455765665,1004574.81342108,1183452.67096145,531546.990145256,469590.549510663,2739.0,35.0
74600.0,1.6654,15.0,3140.0,714.0,1645.0,640.0,41.78,-124.19,4614.13843985378,1004597.21280291,1183449.35493652,531937.001987431,470090.613190081,2426.0,26.0
78300.0,1.7038,28.0,3003.0,699.0,1530.0,653.0,41.73,-124.22,4867.04764989321,1001315.64063389,1180232.99720372,527769.325591174,465678.871522283,2304.0,44.0
66900.0,2.0074,20.0,3810.0,787.0,1993.0,721.0,41.75,-124.21,5103.21046810099,1002715.95259519,1181609.39424366,529495.87777673,467494.29071912,3023.0,34.0
105900.0,2.4605,20.0,2673.0,538.0,1282.0,514.0,41.76,-124.17,4594.02654448197,1001828.35708125,1180678.46429191,529248.596176658,467445.60704894,2135.0,34.0
69500.0,2.1829,15.0,2715.0,569.0,1532.0,530.0,41.74,-124.16,2351.15492119516,999512.523916579,1178369.62514966,526876.341793895,465072.693616964,2146.0,26.0
122400.0,2.275,21.0,2696.0,578.0,1208.0,494.0,41.95,-124.14,7066.56807569389,1018260.11926039,1196919.27389799,547937.87142236,486686.559650803,2118.0,38.0
75000.0,2.1336,19.0,1668.0,324.0,841.0,283.0,41.92,-124.16,5336.87718897129,1016331.49340927,1195037.68838509,545437.075916658,484032.001711896,1344.0,29.0
103600.0,3.0313,17.0,2677.0,531.0,1244.0,456.0,41.84,-124.3,7387.33282953399,1015177.59089175,1194079.07779035,541621.550429638,479437.642574454,2146.0,30.0
103100.0,2.2868,17.0,3276.0,628.0,3546.0,585.0,41.81,-124.15,8218.16542356395,1005589.62018621,1184380.18572749,533771.240546552,472169.369845063,2648.0,37.0
152700.0,2.9688,22.0,1880.0,360.0,743.0,314.0,41.68,-123.91,18431.4283755908,982697.973055108,1161359.71282321,513100.375996731,452344.265434318,1520.0,32.0
116700.0,3.13,18.0,1504.0,357.0,660.0,258.0,41.88,-123.83,31368.1049273761,998149.600443202,1176520.99521146,531832.155056459,471914.433049066,1147.0,22.0
71100.0,2.0202,22.0,2920.0,636.0,1382.0,499.0,41.54,-123.92,15497.4945864643,970005.534783811,1148802.21219765,498833.158880992,437705.406058998,2284.0,39.0
212500.0,1.5536,20.0,1451.0,386.0,467.0,255.0,38.96,-119.94,170685.382035915,566354.563983102,738025.373325478,248577.767741345,254085.56134057,1065.0,36.0
187500.0,2.625,8.0,430.0,107.0,36.0,18.0,38.95,-119.95,169335.542497939,565525.97535735,737291.18004039,247177.269606813,252776.770774561,323.0,16.0
87500.0,2.02,22.0,1058.0,352.0,851.0,269.0,38.95,-119.95,169335.542497939,565525.97535735,737291.18004039,247177.269606813,252776.770774561,706.0,38.0
92200.0,1.7245,21.0,2046.0,580.0,952.0,353.0,38.95,-119.95,169335.542497939,565525.97535735,737291.18004039,247177.269606813,252776.770774561,1466.0,34.0
91300.0,2.32,25.0,1789.0,536.0,1134.0,396.0,38.95,-119.94,170040.68454649,565285.971999185,736985.077060772,247779.113252623,253523.21522657,1253.0,43.0
173400.0,2.5875,24.0,2180.0,517.0,755.0,223.0,38.94,-119.95,168692.915202254,564458.037504124,736251.566114358,246379.008188911,252216.302081372,1663.0,40.0
200000.0,2.4917,27.0,1709.0,408.0,97.0,44.0,38.94,-119.93,170110.252387258,563978.368533227,735639.386566974,247588.369313306,253713.4964623,1301.0,46.0
84600.0,1.9667,26.0,1485.0,334.0,406.0,180.0,38.94,-119.97,167281.674700413,564942.946798914,736867.636260322,245176.155791184,250722.291183616,1151.0,41.0
107200.0,3.1806,24.0,856.0,185.0,388.0,108.0,38.93,-119.97,166638.346155739,563876.163102157,735829.186398205,244376.247351676,250161.950128523,671.0,36.0
114800.0,3.5417,25.0,2443.0,444.0,868.0,342.0,38.96,-119.98,167885.328664206,567320.463285045,739253.712856821,246188.34211068,251111.731063201,1999.0,43.0
131600.0,2.2589,19.0,1429.0,292.0,585.0,188.0,38.94,-119.96,167986.523242874,564699.837952644,736559.115472836,245776.762410913,251468.895143585,1137.0,35.0
104200.0,1.8906,27.0,1492.0,393.0,717.0,254.0,38.94,-119.96,167986.523242874,564699.837952644,736559.115472836,245776.762410913,251468.895143585,1099.0,36.0
110500.0,2.83,22.0,2731.0,632.0,1215.0,483.0,38.93,-119.96,167346.003315733,563632.560976362,735520.188388923,244978.898988361,250910.325934794,2099.0,42.0
136800.0,4.6,24.0,1258.0,216.0,235.0,96.0,38.92,-119.94,168135.878111284,562081.20259664,733865.443473908,245397.778212589,251858.088061507,1042.0,39.0
109700.0,1.9018,25.0,1339.0,328.0,503.0,219.0,38.94,-119.98,166578.389175377,565187.362351934,737177.127253904,244577.200412545,249976.497405023,1011.0,43.0
99300.0,4.0417,23.0,1564.0,298.0,339.0,147.0,38.94,-119.98,166578.389175377,565187.362351934,737177.127253904,244577.200412545,249976.497405023,1266.0,38.0
103600.0,3.1625,24.0,1216.0,289.0,421.0,185.0,38.94,-119.99,165876.686556814,565433.082914542,737487.587228883,243979.908443063,249231.521089696,927.0,38.0
118500.0,3.0806,22.0,3119.0,640.0,786.0,351.0,38.94,-119.99,165876.686556814,565433.082914542,737487.587228883,243979.908443063,249231.521089696,2479.0,35.0
141900.0,2.9091,23.0,1882.0,414.0,673.0,277.0,38.93,-119.99,165227.689167384,564367.292477528,736450.095153598,243175.897346513,248667.611196045,1468.0,40.0
